Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2LKOHdMsL0K9KwcPRlJK2v,"After Dark","Time","Mr.Kitty",2014-10-06,259146,76,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"витч-хаус,дарк-вейв","Negative Gain Productions",0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,4
spotify:track:0l2Ob0zMIQ21gJn642HyQ1,"0% Angel","Ephemeral","Mr.Kitty",2019-05-24,234671,56,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"витч-хаус,дарк-вейв","Negative Gain Productions",0.623,0.867,8,-7.656,0,0.0262,0.00547,0.000275,0.0797,0.766,135.013,4
spotify:track:4A5o2VlPspuhhJDnLuzMPE,"Lost Children","ETERNITY","Mr.Kitty",2012,327115,40,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"витч-хаус,дарк-вейв","Negative Gain Productions",0.6,0.872,0,-6.951,0,0.0279,0.00404,0.00000566,0.318,0.864,134.999,4
spotify:track:7biChppM3c8q7qcVl7ceb2,"ЛАБИРИНТ","12","FACE",2019-10-01,169130,60,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Face",0.866,0.722,4,-6.497,0,0.144,0.213,0,0.183,0.912,137.943,4
spotify:track:6VRdPW2Y7g7LufDPRXmbhr,"В новых адиках","Жизнь удалась","FACE",2021-02-26,154000,50,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Face",0.891,0.627,7,-5.988,1,0.143,0.0614,0.00128,0.138,0.519,159.998,4
spotify:track:4ZeYmXrZ8O5NyhzmOGlgKJ,"почему космос не пишет про нас","ANEMONE","mzlff",2023-04-21,162857,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.749,0.837,9,-3.639,0,0.075,0.0322,0,0.0861,0.0403,112.05,4
spotify:track:7xEx9GLuAcUXDBbKTZYtcD,"человейники","к маяку вселенной","mzlff",2022-11-25,175094,34,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Legacy Music",0.544,0.847,8,-5.403,1,0.142,0.442,0,0.178,0.302,158.966,4
spotify:track:2oSfRjsyLZzzczySfzcIFw,"однополярности","ANEMONE","mzlff;STED.D",2023-04-21,170181,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.595,0.878,1,-4.263,1,0.04,0.012,0,0.405,0.155,110.002,4
spotify:track:0JP9xo3adEtGSdUEISiszL,"Moonlight","?","XXXTENTACION",2018-03-16,135090,81,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"эмо-рэп","Bad Vibes Forever, LLC",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
spotify:track:3ee8Jmje8o58CHK66QrVC2,"SAD!","?","XXXTENTACION",2018-03-16,166605,79,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"эмо-рэп","Bad Vibes Forever, LLC",0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,4
spotify:track:285pBltuF7vW8TeWk8hdRR,"Lucid Dreams","Goodbye & Good Riddance","Juice WRLD",2018-12-10,239835,82,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Juice WRLD Mixtape / ISR P&D",0.511,0.566,6,-7.23,0,0.2,0.349,0,0.34,0.218,83.903,4
spotify:track:3wwo0bJvDSorOpNfzEkfXx,"Let Me Know (I Wonder Why Freestyle)","Let Me Know (I Wonder Why Freestyle)","Juice WRLD",2019-12-07,215380,77,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Grade A Productions/Interscope Records",0.635,0.537,7,-7.895,0,0.0832,0.172,0,0.418,0.383,125.028,4
spotify:track:4xGvasTNSFu7K7Zf9UA57T,"PRAXX","PRAXX","DK",2021-11-26,225120,43,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Koala Music",0.975,0.873,11,-8.245,0,0.156,0.0168,0,0.425,0.916,125.035,4
spotify:track:7aldCcAbwm9kK2yTmiu18U,"Хламидия","Хламидия","5opka;MellSher",2022-10-07,193319,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","NOZML",0.706,0.763,8,-4.787,1,0.0292,0.271,0,0.125,0.614,105.02,4
spotify:track:1xwDjxLlGNxXiHYqltJvpH,"дети немой страны","осень","конец солнечных дней",2020-10-16,132446,50,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","A+",0.657,0.896,8,-5.906,1,0.0425,0.00361,0.0733,0.125,0.331,92.164,4
spotify:track:7GX5flRQZVHRAGd6B4TmDO,"XO Tour Llif3","Luv Is Rage 2","Lil Uzi Vert",2017-08-25,182706,79,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Generation Now/Atlantic",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
spotify:track:6485IYdITAUfoks5gla60L,"Всё в порядке","SYNONIM","DK",2020-08-21,154894,40,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Koala Music",0.774,0.926,0,-6.579,1,0.0747,0.00124,0.00723,0.0591,0.835,155.013,4
spotify:track:3nNvpX31lZTb6yAY02gjPB,"По необъятной","SYNONIM","DK",2020-08-21,158637,34,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Koala Music",0.829,0.924,11,-5.59,0,0.107,0.00175,0.065,0.126,0.961,157.028,4
spotify:track:3oDkdAySo1VQQG0ptV7uwa,"Lean Wit Me","Goodbye & Good Riddance","Juice WRLD",2018-12-10,175755,76,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Juice WRLD Mixtape / ISR P&D",0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,4
spotify:track:4VXIryQMWpIdGgYR4TrjT1,"All Girls Are The Same","Goodbye & Good Riddance","Juice WRLD",2018-12-10,165819,81,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Juice WRLD Mixtape / ISR P&D",0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4
spotify:track:6iaSML1PIYq936g62BDtBq,"Robbery","Death Race For Love (Bonus Track Version)","Juice WRLD",2019-03-08,240050,77,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Grade A Productions/Interscope Records",0.623,0.692,2,-5.122,1,0.0504,0.328,0,0.153,0.566,79.899,4
spotify:track:53kxsvJn2jL6Cs17yK6Tok,"Пачка сигарет","Виктор Цой 55 (Выпуск в честь 55-летия Виктора Цоя)","Кино;Виктор Цой",2017-06-21,268120,43,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,колдвейв","Moroz Records",0.584,0.803,2,-9.208,1,0.0277,0.0993,0.00881,0.537,0.63,174.888,4
spotify:track:3uTMwljOgDz2s6oXrM1BQO,"Хочу перемен","Последний герой","Кино",1989-01-01,292606,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,колдвейв","Цой В.Р. (наследники), Каспарян Ю.Д., Тихомиров И.Р., Гурьянов Г.К. (наследники) / ООО «Национальное музыкальное издательство»",0.561,0.986,4,-6.832,1,0.0414,0.0861,0.0155,0.359,0.339,129.842,4
spotify:track:4eh8hFL4aiVa5UR70GGTL2,"Ты бы о****а","Самый дорогой, Часть 1","Нервы",2017-05-19,195005,51,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ГРУППА НЕРВЫ",0.439,0.86,7,-7.33,0,0.0424,0.0014,0.0039,0.173,0.522,96.028,4
spotify:track:2GlV9w8oHSQdiPPk9lxqlp,"Fine","Dinosaurchestra","Lemon Demon",2006-07-20,279910,62,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Lemon Demon",0.705,0.806,0,-9.129,1,0.0405,0.0797,0.000169,0.0545,0.439,134.997,4
spotify:track:22LAwLoDA5b4AaGSkg6bKW,"Blueberry Faygo","Certified Hitmaker","Lil Mosey",2020-02-06,162546,71,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Mogul Vision/Interscope Records",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
spotify:track:7zLYKWcXnYeHHWidalz7rj,"Noticed","Northsbest (Extended)","Lil Mosey",2018-10-19,165000,69,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Mogul Vision/Interscope Records",0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,4
spotify:track:601CFRl8p18aWCKldyAymF,"Курим","Всё Что Вокруг","Нервы",2012-05-22,234186,34,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ГРУППА НЕРВЫ",0.659,0.476,7,-11.184,1,0.0273,0.0233,0,0.112,0.28,94.499,4
spotify:track:50kqsBYacoTWaNUJ7fNEjK,"Мёртв внутри","505","Электрофорез;Молчат Дома",2021-02-05,218181,43,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,дарк-вейв,колдвейв,готик-рок","Электрофорез",0.535,0.781,0,-6.703,1,0.0327,0.000123,0.344,0.0988,0.473,131.959,4
spotify:track:6BKHtmX1MHpLwMzN0xoJoT,"Всё было так","505 (Deluxe)","Электрофорез",2022-06-17,197400,50,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,дарк-вейв,колдвейв","Электрофорез",0.352,0.848,1,-5.994,1,0.0378,0.00559,0.00524,0.0798,0.752,148.027,4
spotify:track:1qGPbG1mOhZaCWr3VyGCwD,"Зло","505","Электрофорез",2021-02-05,223811,43,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,дарк-вейв,колдвейв","Электрофорез",0.63,0.759,9,-6.789,0,0.0279,0.00127,0.0232,0.638,0.429,124.992,4
spotify:track:4IjiY0sShCYUEEoOSEwsgY,"Каждый раз","Раскраски для взрослых","Монеточка",2018-05-25,208144,58,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","монеточка",0.807,0.808,7,-6.056,0,0.0547,0.0609,0.0029,0.0669,0.513,113.018,4
spotify:track:5hY09NvKjD3gBQS3qhriXD,"Танцы","Последнее лето (Часть 2)","ssshhhiiittt!",2019-09-30,175053,56,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","ssshhhiiittt!",0.481,0.972,7,-1.647,0,0.0576,0.144,0.000184,0.789,0.856,159.905,4
spotify:track:2BJSMvOGABRxokHKB0OI8i,"Shoota (feat. Lil Uzi Vert)","Die Lit","Playboi Carti;Lil Uzi Vert",2018-05-11,153800,74,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"рейдж-рэп,мелодичный рэп","AWGE Label",0.673,0.649,1,-8.433,0,0.196,0.188,0,0.122,0.47,153.075,4
spotify:track:1a7WZZZH7LzyvorhpOJFTe,"Wasted (feat. Lil Uzi Vert)","Goodbye & Good Riddance","Juice WRLD;Lil Uzi Vert",2018-12-10,258475,73,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Juice WRLD Mixtape / ISR P&D",0.742,0.579,0,-5.024,1,0.202,0.0381,0,0.0952,0.502,144.994,4
spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,"Stuck In A Dream (feat. Gunna)","Certified Hitmaker","Lil Mosey;Gunna",2019-11-08,123560,63,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Mogul Vision/Interscope Records",0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952,4
spotify:track:3to5UxKsozb4T6CfwHuhLJ,"Kamikaze","Northsbest (Extended)","Lil Mosey",2018-10-19,139200,60,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Mogul Vision/Interscope Records",0.792,0.571,8,-7.539,0,0.094,0.301,0,0.1,0.556,99.999,4
spotify:track:4qmG24ebshLXtKu9HIShBP,"Lace It (with Eminem & benny blanco)","Lace It (with Eminem & benny blanco)","Juice WRLD;Eminem;benny blanco",2023-12-16,217526,60,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп,рэп,хип-хоп","Grade A Productions/Interscope Records",0.773,0.597,2,-7.138,1,0.309,0.194,0,0.22,0.305,160.101,4
spotify:track:5wujBwqG7INdStqGd4tRMX,"Armed And Dangerous","Goodbye & Good Riddance","Juice WRLD",2018-12-10,169999,74,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Juice WRLD Mixtape / ISR P&D",0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,4
spotify:track:1fCeXjoRExPP2qwSBh2aST,"Black & White","Goodbye & Good Riddance","Juice WRLD",2018-12-10,186945,70,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Juice WRLD Mixtape / ISR P&D",0.776,0.736,7,-4.612,1,0.247,0.0802,0,0.159,0.233,147.946,4
spotify:track:4TPVl8Xasad677Pk7rKwhZ,"баночка с окурками","1+1=11","КОСМОНАВТОВ НЕТ",2020-10-16,162809,19,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","МТС Лейбл",0.4,0.878,10,-6.793,1,0.313,0.0552,0.0167,0.32,0.505,180.037,4
spotify:track:3ZPv8hU1Wr835LTwlQJKpr,"Уходи, если хочешь","Цвет времени","ЩЕНКИ",2019-04-11,156402,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","We are communa",0.809,0.786,9,-10.091,1,0.132,0.0727,0,0.108,0.473,126.98,4
spotify:track:35LIFNsMZjGJhLvRYAYxTX,"Я тебя люблю","Я тебя люблю","Где Фантом?",2020-08-26,196773,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,колдвейв","Студия СОЮЗ",0.518,0.659,4,-9.738,1,0.0271,0.657,0.415,0.11,0.622,185.032,4
spotify:track:6opJ2k2wpZBIh0zskD0Vly,"Спектакль окончен","Спектакль окончен","Chernikovskaya Hata",2023-06-16,189480,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,колдвейв,дарк-вейв","Chernikovskaya Hata",0.56,0.621,4,-10.067,0,0.0381,0.000184,0.922,0.548,0.688,144.998,4
spotify:track:6wQlQrTY5mVS8EGaFZVwVF,"Smile (with The Weeknd)","Legends Never Die","Juice WRLD;The Weeknd",2020-07-10,196180,67,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Grade A Productions/Interscope Records",0.694,0.685,6,-6.535,0,0.133,0.224,0,0.124,0.306,158.831,4
spotify:track:5Ni187gYCgJG90rGfMX7CY,"Нимфоманка","Раскраски для взрослых","Монеточка",2018-05-25,160886,56,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","монеточка",0.89,0.404,11,-9.159,0,0.0747,0.369,0.000159,0.088,0.526,110.031,4
spotify:track:0VAZLxfZ65la45nfOx65wd,"Весело","ЩЕНКИ: Хиты","ЩЕНКИ",2023-02-03,178857,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","We are communa",0.679,0.903,4,-6.995,0,0.142,0.0882,0.00224,0.304,0.405,153.017,4
spotify:track:3wGwDSNsbL7RRxHFpgPyaf,"День отца","Цвет времени","ЩЕНКИ",2019-04-11,163037,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","We are communa",0.493,0.632,1,-11.329,1,0.0886,0.00165,0.133,0.11,0.406,200.07,4
spotify:track:4oVQch9PYGVGbiDv33mXFP,"Алмазы","1000 жизней","5opka",2024-02-02,150800,27,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.663,0.778,1,-5.878,1,0.121,0.052,0,0.108,0.365,150.036,4
spotify:track:6cKTh0mmESO9ZSkZMqMQ3c,"Bugatti","1000 жизней","5opka",2024-02-02,123186,20,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","The Fence",0.911,0.599,10,-6.706,0,0.0795,0.014,0.0000179,0.346,0.215,117.115,4
spotify:track:5wGPAXr1arAXCrqgFtXJ0a,"жизненная","холода ветра","mzlff",2023-10-18,152727,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.537,0.815,10,-3.85,1,0.205,0.289,0,0.208,0.721,176.091,4
spotify:track:3xJA8ncCFtHxM3jngW63AZ,"анабиоз","холода ветра","mzlff;STED.D",2023-10-18,151551,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.647,0.841,0,-4.25,0,0.0556,0.0622,0,0.126,0.0779,116.109,4
spotify:track:1USoA6IW33NGCcppC9rHRE,"Pathogen","Time","Mr.Kitty",2014-08-08,197650,29,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"витч-хаус,дарк-вейв","Juggernaut Music Group",0.443,0.733,10,-9.916,0,0.0303,0.000832,0.589,0.0357,0.278,169.987,4
spotify:track:0YqVmBpwQfVBhJuQiu7aFQ,"Фанера","Этапы идеальных разрушений","MellSher",2024-01-26,176666,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.565,0.749,11,-6.728,0,0.0259,0.000652,0.00000356,0.106,0.632,89.966,4
spotify:track:7qyZSAmqpqNpN7bERJK5sb,"Холода","Холода","MellSher;СТИНТ",2024-02-21,155076,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.488,0.743,2,-5.507,1,0.0486,0.0081,0.00000208,0.0933,0.227,130.128,4
spotify:track:0HQEjTukc0wCYe9s1kCr53,"В сердце моем","Этапы идеальных разрушений","MellSher",2024-01-26,145402,0,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.54,0.737,5,-5.799,0,0.0312,0.00018,0,0.0817,0.457,120.029,4
spotify:track:51K6oQ8WNneTfUaaQnzQdq,"Почему ты еще не фанат?","Почему ты еще не фанат?","СЕРЕГА ПИРАТ",2021-04-09,163711,53,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Streaming Club, under exclusive license to Rhymes Music Inc.",0.725,0.873,2,-5.005,1,0.0892,0.0799,0.000207,0.372,0.658,132.065,4
spotify:track:7aBKHQyccQ1O3RnFHAdaTS,"I Lost You","Fragments","Mr.Kitty",2015,232945,35,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"витч-хаус,дарк-вейв","Negative Gain Productions",0.594,0.646,5,-9.898,1,0.0278,0.0118,0.599,0.166,0.429,136.036,4
spotify:track:6RIbiMwg1QbFTq4dcJGQqq,"Дворы","Зло","ssshhhiiittt!",2018-09-03,164998,49,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк","ssshhhiiittt!",0.391,0.794,9,-5.221,1,0.0483,0.00019,0.546,0.149,0.581,189.981,4
spotify:track:0VGLb6IeeG5ZqonN5EavDu,"Рассвет","Рассвет","Какая Разница",2020-05-31,124800,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Какая Разница",0.551,0.827,5,-6.908,1,0.0643,0.00688,0.000292,0.0707,0.18,99.97,4
spotify:track:3w9cGIYBC12SoepuHUaV19,"Алкоголь мой враг","505 (Deluxe)","Электрофорез",2022-06-17,167000,45,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"постпанк,дарк-вейв,колдвейв","Электрофорез",0.682,0.877,7,-4.888,0,0.041,0.0309,0,0.0847,0.827,111.964,4
spotify:track:6PgvUJUBuigvY6uNSXHg8t,"СНЕГОМ","1+1=11","КОСМОНАВТОВ НЕТ",2020-10-16,158000,8,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","МТС Лейбл",0.665,0.827,5,-5.839,1,0.0492,0.289,0,0.34,0.62,120.003,4
spotify:track:698ItKASDavgwZ3WjaWjtz,"Faded","Different World","Alan Walker",2018-12-14,212106,80,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Kreatell Music",0.468,0.627,6,-5.085,1,0.0476,0.0281,0.00000797,0.11,0.159,179.642,4
spotify:track:04c3lDFrcmBuZ3r8m1t3yA,"Маша","Маша","СЕРЕГА ПИРАТ",2021-08-03,150502,49,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Streaming Club, under exclusive license to Rhymes Music Inc.",0.763,0.72,2,-6.503,0,0.0319,0.769,0.397,0.108,0.825,135.928,4
spotify:track:04gmklgYhNhZxRnAvSofoE,"Днями-ночами","Днями-ночами","pyrokinesis;МУККА",2020-03-19,197333,50,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Rhymes Music Inc.",0.564,0.878,9,-1.592,1,0.0556,0.179,0,0.263,0.313,179.815,4
spotify:track:4jiwxqE1yye4hzG5CpNcUH,"Холод","Холод","shadowraze",2023-08-25,123789,54,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"гиперпоп,фонк","Союз Мьюзик",0.631,0.581,10,-10.37,0,0.139,0.225,0.000495,0.11,0.107,94.998,4
spotify:track:3XiNC94b4Tq1xwv70sQJGN,"Sanguine Paradise","Sanguine Paradise","Lil Uzi Vert",2019-04-09,243976,71,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Generation Now/Atlantic",0.729,0.603,6,-6.736,0,0.0666,0.0948,0,0.113,0.207,134.972,4
spotify:track:13sXtiDOxlRMOhMH9hfXSS,"Ненависть","Цвет времени","ЩЕНКИ",2019-04-11,182342,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","We are communa",0.813,0.557,0,-10.123,1,0.0467,0.000135,0.835,0.149,0.691,119.993,4
spotify:track:0B8QzDH7YWih85V5SEMnyJ,"Money Longer","Lil Uzi Vert vs. The World","Lil Uzi Vert",2016-05-27,198944,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Generation Now/Atlantic",0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,4
spotify:track:4uhvMW7ly7tJil31YYscAN,"Erase Your Social","The Perfect LUV Tape","Lil Uzi Vert",2016-08-10,199993,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Generation Now/Atlantic",0.705,0.609,3,-5.728,1,0.0729,0.694,0,0.234,0.718,140.058,4
spotify:track:6odqveUIgvpWWvtANLcZpH,"Red Moon","Red Moon","Lil Uzi Vert",2023-12-27,171827,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Generation Now/Atlantic",0.554,0.881,2,-4.176,0,0.138,0.115,0,0.119,0.455,162.032,4
spotify:track:0uxSUdBrJy9Un0EYoBowng,"20 Min","Luv Is Rage 2 (Deluxe)","Lil Uzi Vert",2017-11-17,220586,82,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп","Generation Now/Atlantic",0.773,0.75,8,-4.009,0,0.117,0.109,0,0.174,0.783,123.426,4
spotify:track:0axBgt9y0GvMCLuRl2xBKG,"1400 / 999 Freestyle (feat. Juice WRLD)","A Love Letter To You 3","Trippie Redd;Juice WRLD",2018-11-09,175954,70,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","TenThousand Projects, LLC",0.823,0.572,6,-6.067,0,0.0865,0.0079,0,0.113,0.568,141.996,4
spotify:track:4FC3B2ogUmH7TJVo9gHNZC,"В этой траве","В этой траве","СЕРЕГА ПИРАТ",2024-03-12,131681,49,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Союз Мьюзик",0.98,0.595,8,-7.629,1,0.0695,0.0469,0.155,0.11,0.698,113.044,4
spotify:track:1xeuVSlwETDKboVZZUNUJQ,"я не боюсь ошибаться","я не боюсь ошибаться","mzlff;СЕРЕГА ПИРАТ",2023-03-28,172210,0,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Zion Music",0.587,0.795,1,-7.538,0,0.0653,0.00331,0.0000123,0.0474,0.467,75.056,4
spotify:track:0jNUmOXEqmi350r9RwQWqC,"Глупая","Всё Что Вокруг","Нервы",2012-05-22,212640,49,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ГРУППА НЕРВЫ",0.69,0.498,2,-11.247,0,0.039,0.0208,0,0.0906,0.554,131.833,4
spotify:track:3T06rGO2dVEntMvym0vpQu,"Empty","Death Race For Love (Bonus Track Version)","Juice WRLD",2019-03-08,248431,72,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"мелодичный рэп,эмо-рэп","Grade A Productions/Interscope Records",0.746,0.561,0,-4.869,1,0.0526,0.0758,0,0.132,0.463,77.535,4
spotify:track:6PLtAhB74CfLT4VwmE5IBM,"Я поднимаю свою голову вверх","Я поднимаю свою голову вверх","СЕРЕГА ПИРАТ",2023-08-08,165683,49,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Союз Мьюзик",0.718,0.468,5,-9.233,1,0.043,0.607,0.005,0.0864,0.501,116.93,4
spotify:track:527D034h8WFtVDOBO6GAN5,"Последняя Любовь","Последняя Любовь","MORGENSHTERN",2024-03-08,162526,58,true,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","Bugatti Music",0.765,0.675,1,-4.551,0,0.0298,0.00599,0.0000995,0.0942,0.735,120.034,4
spotify:track:0Oj8rpo6eiGvJmnLs4ZrkH,"Батареи","Всё Что Вокруг","Нервы",2012-05-22,193253,55,false,31egiz7zcix27fnsalaoiqrz5qzm,2025-07-11T07:57:52Z,"","ГРУППА НЕРВЫ",0.569,0.736,1,-10.934,0,0.141,0.0978,0,0.443,0.749,149.997,4
